Title,Hour Rate
Housekeeper Lead,14.29
Housekeeper Lead,13.95
Housekeeper Lead,13.95
Housekeeper Lead,13.67
Housekeeper Lead,13.39
Housekeeper Lead,13.23
Housekeeping Chf,29.55
Housekeeping Chf,22.27
Housekeeping Supv I,20.90
Housekeeping Supv I,20.22
Housekeeping Supv I,19.68
Housekeeping Supv II,25.81
Housekeeping Supv II,21.66
Housekeeping Supv II,21.58
Housekeeping Supv II,21.25
Housekeeping Supv II,20.84
Housekeeping Supv II,19.98
Housekeeping Supv II,18.95
Housekeeping Supv II,18.92
Housekeeping Supv II,18.81
Housekeeping Supv II,18.61
Housekeeping Supv II,18.41
Housekeeping Supv II,18.41
Housekeeping Supv II,18.29
Housekeeping Supv II,18.25
Housekeeping Supv II,18.25
Housekeeping Supv II,18.25
Housekeeping Supv II,18.25
Housekeeping Supv II,18.09
Housekeeping Supv II,18.09
Housekeeping Supv II,17.81
Housekeeping Supv II,17.81
Housekeeping Supv II,17.81
Housekeeping Supv II,17.81
Housekeeping Supv II,17.81
Housekeeping Supv II,17.54
Housekeeping Supv II,17.54
Housekeeping Supv II,17.54
Housekeeping Supv II,17.54
Housekeeping Supv II,17.46
Housekeeping Supv II,17.46
Housekeeping Supv II,17.45
Housekeeping Supv II,17.45
Housekeeping Supv II,17.45
Housekeeping Supv II,17.37
Housekeeping Supv II,17.37
Housekeeping Supv II,17.11
Housekeeping Supv II,16.94
Housekeeping Supv II,16.94
Human Res Assoc I,21.74
Human Res Assoc I,18.70
Human Res Assoc II,19.00
Human Res Spec I,25.62
Human Res Spec I,24.10
Human Res Spec I,21.52
Hvac Mech II,33.90
Hvac Mech II,31.75
Hvac Mech II,31.57
Hvac Mech II,30.57
Hvac Mech II,29.98
Hvac Mech II,29.98
Hvac Mech II,29.81
Hvac Mech II,28.14
Hvac Mech II,26.94
Hvac Mech II,26.31
IT Com Op,22.47
IT Com Op,20.43
IT Com Op,19.72
IT Com Op,18.79
IT Com Op,17.54
IT Com Op Sh Supv,32.30
IT Com Op Sh Supv,30.23
IT Com Op Sh Supv,26.28
IT Com Op Sh Supv,26.26
IT Com Op Sr,23.67
IT Com Op Sr,21.24
IT Com Op Sr,19.95
IT Data Enty Supv,22.02
IT Data Enty Supv,21.57
IT PC Spec I,23.28
IT PC Spec II,29.94
IT Programmer I,26.67
IT Programmer I,23.82
IT Programmer II,31.07
IT Programmer II,29.34
IT Programmer II,29.21
IT Programmer II,27.92
IT Support Assoc,29.35
IT Support Assoc,27.70
IT Support Assoc,27.57
IT Support Assoc,26.73
IT Support Assoc,26.65
IT Support Assoc,26.11
IT Support Assoc,25.49
IT Support Assoc,25.47
IT Support Assoc,25.47
IT Support Assoc,25.11
IT Support Assoc,25.09
IT Support Asst,27.32
IT Support Asst,25.11
IT Support Asst,24.86
IT Support Asst,24.81
IT Support Asst,24.75
IT Support Asst,24.61
IT Support Asst,24.15
IT Support Asst,23.30
IT Support Asst,23.15
IT Support Asst,22.88
IT Support Asst,22.83
IT Support Asst,22.27
IT Support Asst,22.27
IT Support Asst,22.27
IT Support Asst,21.94
IT Support Asst,21.94
IT Support Spec,34.89
IT Support Spec,33.32
IT Support Spec,31.56
IT Support Spec,29.79
IT Support Spec,28.09
IT Support Spec,27.24
IT Support Spec,27.24
IT Support Spec,27.24
IT Support Spec,27.24
IT Telecom Assoc,25.78
IT Telecom Assoc,25.47
IT Telecom Asst,20.07
IT Telecom Spec,35.55
IT Telecom Spec,35.08
IT Telecom Spec,34.17
IT Telecom Spec,33.62
IT Telecom Spec,33.49
IT Telecom Spec,32.74
IT Telecom Spec,32.74
IT Telecom Spec,31.50
IT Telecom Spec,31.50
IT Telecom Spec,31.36
IT Telecom Spec,29.85
IT Telecom Spec,29.85
IT Telecom Spec,29.12
IT Telecom Spec,29.12
IT Telecom Spec,28.87
IT Telecom Spec,28.69
LPN,21.94
Lab Animal Tech,20.85
Lab Animal Tech,20.85
Lab Animal Tech,20.14
Lab Animal Tech,20.14
Lab Animal Tech,19.57
Lab Animal Tech,18.50
Lab Animal Tech,18.35
Lab Animal Tech,18.13
Lab Animal Tech,17.77
Lab Animal Tech,16.95
Lab Animal Tech Asst,18.94
Lab Animal Tech Asst,15.42
Lab Assistant,16.91
Lab Assistant,15.30
Lab Assistant,13.85
Landscape Tech,21.86
Landscape Tech,21.04
Landscape Tech,19.12
Landscape Tech Sv,29.91
Landscape Tech Sv,24.01
Landscape Tech Sv,23.13
Landscape Tech Sv,21.30
Landscape Tech Sv,21.02
Landscape Tech Sv,20.83
Library Serv Spec,24.88
Library Serv Spec,23.06
Library Serv Spec,23.04
Library Serv Spec,22.21
Library Serv Spec,21.73
Library Serv Spec,21.33
Library Serv Spec,20.99
Library Serv Spec,20.85
Library Serv Spec,20.64
Library Serv Spec,20.45
Library Serv Spec,20.38
Library Serv Spec,20.12
Library Serv Spec,20.05
Library Serv Spec,19.98
Library Serv Spec,19.98
Library Serv Spec,19.67
Library Serv Spec,19.48
Library Serv Spec,19.48
Library Serv Spec,19.48
Library Serv Spec,19.48
Library Serv Spec,19.48
Library Serv Spec,19.48
Library Serv Spec,19.48
Library Serv Spec,19.48
Library Serv Spec,19.48
Library Serv Supv,27.78
Library Serv Supv,23.80
Library Serv Supv,23.52
Library Serv Supv,23.00
Library Serv Supv,22.83
Library Serv Supv,22.83
Library Serv Supv,22.52
Library Serv Supv,22.44
Library Serv Supv,22.34
Library Serv Supv,22.27
Library Serv Supv,22.27
Library Serv Tech,23.85
Library Serv Tech,21.30
Library Serv Tech,19.02
Library Serv Tech,19.02
Library Serv Tech,18.49
Library Serv Tech,16.25
MT Maint Aide I,16.37
MT Maint Aide I,15.24
MT Maint Aide I,15.21
MT Maint Aide I,15.21
MT Maint Aide I,15.21
MT Maint Aide I,15.21
MT Maint Aide I,14.51
MT Maint Aide I,13.86
MT Maint Aide I,13.23
MT Maint Aide I,13.23
MT Maint Aide I,13.10
MT Maint Aide II,17.62
MT Maint Aide II,15.17
MT Maint Aide II,15.13
MT Maint Aide II,14.54
MT Maint Aide II,14.54
MT Maint Aide II,14.54
MT Maint Aide II,14.54
MT Maint Mech Ld,27.48
MT Maint Mech Ld,23.08
MT Maint Mech Ld,22.44
MT Maint Mech Ld,21.95
MT Maint Mech Ld,20.38
MT Maint Mech Sr,20.95
MT Maint Mech Sr,17.56
MT Maint Mechanic,18.93
MT Maint Mechanic,18.67
MT Maint Mechanic,18.61
MT Maint Mechanic,18.55
MT Maint Mechanic,18.32
MT Maint Mechanic,18.22
MT Maint Mechanic,18.18
MT Maint Mechanic,17.80
MT Maint Mechanic,16.83
MT Maint Mechanic,16.66
MT Mec Trd Chf I,22.77
MT Mech Td Sv I,25.73
MT Mlt Td Chf I,21.89
MT Mlt Td Chf I,21.11
MT Mlt Td Chf I,21.03
MT Mlt Td Chf I,20.83
MT Mlt Td Chf I,20.31
MT Mlt Td Chf II,34.98
MT Mlt Td Chf II,33.22
MT Mlt Td Chf II,31.45
MT Mlt Td Chf II,30.85
MT Mlt Td Chf II,30.82
MT Mlt Td Chf II,30.49
MT Mlt Td Chf II,29.88
MT Mlt Td Chf II,29.14
MT Mlt Td Chf II,28.35
MT Mlt Td Chf II,27.68
MT Mlt Td Chf II,27.47
MT Mlt Td Chf II,27.14
MT Mlt Td Chf II,26.80
MT Mlt Td Chf II,26.41
MT Mlt Td Chf II,25.90
MT Mlt Td Chf II,25.35
MT Mlt Td Chf II,25.32
MT Mlt Td Chf II,25.13
MT Mlt Td Chf II,25.09
MT Mlt Td Chf II,25.09
MT Mlt Td Chf II,24.84
MT Mlt Td Chf II,24.73
MT Mlt Td Chf II,24.66
MT Mlt Td Chf II,24.57
MT Mlt Td Chf II,24.47
MT Mlt Td Chf II,24.15
MT Mlt Td Chf II,24.15
MT Mlt Td Chf II,23.96
MT Mlt Td Chf II,23.95
MT Mlt Td Chf II,23.95
MT Mlt Td Chf II,23.65
MT Mlt Td Chf II,23.63
MT Mlt Td Chf II,23.57
MT Mlt Td Chf II,23.52
MT Mlt Td Chf II,23.52
MT Mlt Td Chf II,23.52
MT Mlt Td Chf II,23.52
MT Mlt Td Chf II,23.46
MT Mlt Td Chf II,23.07
MT Mlt Td Chf II,22.92
MT Mlt Td Chf II,22.92
MT Mlt Td Chf II,22.92
MT Mlt Td Chf II,22.89
MT Mlt Td Chf II,22.83
MT Mlt Td Chf II,22.83
MT Mlt Td Chf II,22.83
MT Mlt Td Chf II,22.83
MT Mlt Td Chf II,22.83
MT Mlt Td Chf II,22.83
MT Mlt Td Chf II,22.83
MT Mlt Td Chf II,22.83
MT Mlt Td Chf II,22.83
MT Mlt Td Chf II,22.83
MT Mlt Td Chf II,22.83
MT Mlt Td Chf II,22.83
MT Mlt Td Chf II,22.83
MT Mlt Td Chf II,22.83
MT Mlt Td Chf II,22.83
MT Mlt Td Chf II,22.83
MT Mlt Td Chf II,22.79
MT Mlt Td Chf II,22.63
MT Mlt Td Chf II,22.55
MT Mlt Td Chf II,22.49
MT Mlt Td Chf II,22.49
MT Mlt Td Chf II,22.40
MT Mlt Td Chf II,22.39
MT Mlt Td Chf II,22.33
MT Mlt Td Chf II,22.27
MT Mlt Td Chf II,21.72
MT Mlt Td Chf II,21.72
MT Mlt Td Chf II,21.72
MT Mlt Td Chf II,21.72
MT Mlt Td Chf II,21.72
MT Mlt Td Chf III,31.71
MT Mlt Td Chf III,28.07
MT Mlt Td Chf III,27.25
MT Mlt Td Chf III,26.87
MT Mlt Td Chf III,26.65
MT Mlt Td Chf III,26.59
MT Mlt Td Chf III,26.59
MT Mlt Td Chf III,26.56
MT Mlt Td Chf III,25.63
MT Mlt Td Chf III,24.81
MT Mlt Td Chf III,24.81
MT Mlt Td Chf III,24.81
MT Mlt Td Chf III,24.81
MT Mlt Td Chf III,24.81
MT Mlt Td Chf III,24.07
MT Mlt Td Chf III,23.82
MT Mlt Trd Sv II,30.39
MT Mlt Trd Sv II,30.32
MT Mlt Trd Sv II,30.04
MT Mlt Trd Sv II,28.48
MT Mlt Trd Sv II,28.48
MT Mlt Trd Sv II,28.44
MT Mlt Trd Sv II,26.84
MT Mlt Trd Sv II,26.53
MT Mlt Trd Sv II,26.53
MT Mlt Trd Sv II,26.31
MT Mlt Trd Sv II,25.91
MT Mlt Trd Sv II,25.71
MT Mlt Trd Sv II,25.56
MT Mlt Trd Sv II,25.47
MT Mlt Trd Sv II,25.47
MT Mlt Trd Sv II,25.47
MT Mlt Trd Sv II,25.47
MT Mlt Trd Sv II,25.47
MT Mlt Trd Sv II,25.47
MT Mlt Trd Sv II,25.47
MT Mlt Trd Sv II,25.47
MT Mlt Trd Sv II,25.47
MT Mlt Trd Sv II,25.47
MT Mlt Trd Sv II,25.47
MT Mlt Trd Sv II,25.47
MT Mlt Trd Sv II,25.47
MT Mlt Trd Sv II,25.47
MT Mlt Trd Sv II,25.47
MT Mlt Trd Sv II,25.47
MT Mlt Trd Sv II,25.25
MT Mlt Trd Sv II,24.84
MT Mlt Trd Sv III,35.28
MT Mlt Trd Sv III,33.24
MT Mlt Trd Sv III,32.21
MT Mlt Trd Sv III,31.01
MT Mlt Trd Sv III,29.58
MT Mlt Trd Sv III,28.07
MT Mlt Trd Sv III,27.92
MT Strc Td Sv II,31.15
MT Strc Td Sv II,25.06
MT Strc Td Sv II,25.06
Medical Asst,17.43
Medical Laboratory Technician,21.04
Motor Equip Op I,15.21
Mt Strc Td Chf II,22.27
Multi Media Tech,27.39
Multi Media Tech,20.68
Multi Media Tech,20.32
Multi media Asst,18.93
Office Clerk I,13.43
Office Clerk II,17.72
Office Clerk II,16.18
Office Clerk II,15.81
Office Clerk II,15.68
Office Supv I,24.58
Office Supv I,23.99
Office Supv I,22.76
Office Supv I,19.50
Office Supv I,18.75
Office Supv I,18.15
Office Supv I,17.97
Office Supv I,17.32
Office Supv II,23.99
Office Supv II,23.51
Office Supv II,20.68
Office Supv III,26.59
Office Supv III,19.97
Office Supv III,19.48
PS Print Services Spvsr I,28.32
PS Print Services Spvsr I,26.62
PS Prt Serv Sv II,30.88
PS Prt Serv Sv II,27.64
PS Prt Serv Sv II,27.05
Painter,24.80
Painter,23.96
Painter,21.52
Painter,21.35
Painter,21.22
Painter,21.11
Painter,19.98
Painter,18.64
Painter,18.64
Painter,18.58
Parking Enforcement Assoc,21.89
Parking Enforcement Assoc,18.99
Parking Enforcement Assoc,18.28
Parking Enforcement Assoc,16.18
Parking Enforcement Assoc,15.87
Parking Enforcement Assoc,15.79
Parking Enforcement Assoc,15.79
Parking Enforcement Assoc,15.71
Parking Enforcement Assoc,15.55
Parking Enforcement Supvsr,25.30
Parking Enforcement Supvsr,19.48
Parking Enforcement Supvsr,19.19
Pest Control Spec,31.37
Pest Control Spec,26.48
Pest Control Spec,25.53
Pest Control Spec,24.56
Pest Control Spec,24.56
Pest Control Spec,24.13
Pharmacy Tech,16.66
Phys Sci Tech II,20.83
Phys Sci Tech II,20.83
Phys Sci Tech III,27.24
Phys Sci Tech III,27.24
Plumber,28.14
Plumber,28.14
Plumber,28.14
Plumber,28.14
Plumber,28.14
Plumber,24.48
Plumber Spec,34.05
Plumber Spec,31.52
Plumber Spec,31.52
Plumber Spec,28.48
Plumber Spec,28.35
Plumber Spec,25.47
Pol Comm Supv,24.27
Police Com Op,19.19
Police Comm Op Ld,21.05
Police Comm Op Ld,21.05
Police Comm Op Ld,21.05
Post Serv Supv I,22.33
Post Serv Supv I,22.33
Post Serv Supv I,21.89
Post Serv Supv I,18.19
Post Serv Supv I,17.12
Post Serv Supv I,16.25
Post Serv Supv I,16.25
Post Serv Supv I,16.25
Post Serv Supv I,16.25
Post Serv Supv II,27.59
Post Serv Supv II,26.72
Postal Serv Proc,14.42
Postal Serv Proc,14.42
Postal Serv Proc,14.42
Prep Cook/Baker,18.14
Prep Cook/Baker,17.05
Prep Cook/Baker,15.94
Prep Cook/Baker,15.88
Prep Cook/Baker,15.69
Prep Cook/Baker,15.69
Prep Cook/Baker,15.03
Prep Cook/Baker,14.76
Prep Cook/Baker,14.76
Prep Cook/Baker,14.76
Prep Cook/Baker,14.76
Prep Cook/Baker,14.54
Prep Cook/Baker,14.54
Prep Cook/Baker,14.54
Prep Cook/Baker,14.54
Prg Admin Spec,33.58
Prg Admin Spec,32.78
Prg Admin Spec,30.36
Prg Admin Spec,30.19
Prg Admin Spec,30.06
Prg Admin Spec,29.92
Prg Admin Spec,29.63
Prg Admin Spec,29.56
Prg Admin Spec,29.36
Prg Admin Spec,28.58
Prg Admin Spec,28.03
Prg Admin Spec,28.01
Prg Admin Spec,27.65
Prg Admin Spec,27.39
Prg Admin Spec,27.18
Prg Admin Spec,26.92
Prg Admin Spec,26.73
Prg Admin Spec,26.73
Prg Admin Spec,26.63
Prg Admin Spec,26.36
Prg Admin Spec,26.30
Prg Admin Spec,26.09
Prg Admin Spec,25.61
Prg Admin Spec,25.48
Prg Admin Spec,25.42
Prg Admin Spec,25.35
Prg Admin Spec,25.02
Prg Admin Spec,24.86
Prg Admin Spec,24.84
Prg Admin Spec,24.83
Prg Admin Spec,24.80
Prg Admin Spec,24.41
Prg Admin Spec,24.30
Prg Admin Spec,24.23
Prg Admin Spec,23.91
Prg Admin Spec,23.90
Prg Admin Spec,23.89
Prg Admin Spec,23.83
Prg Admin Spec,23.83
Prg Admin Spec,23.81
Prg Admin Spec,23.78
Prg Admin Spec,23.72
Prg Admin Spec,23.72
Prg Admin Spec,23.72
Prg Admin Spec,23.41
Prg Admin Spec,23.25
Prg Admin Spec,23.21
Prg Admin Spec,23.10
Prg Admin Spec,22.92
Prg Admin Spec,22.92
Prg Admin Spec,22.83
Prg Admin Spec,22.79
Prg Admin Spec,22.74
Prg Admin Spec,22.40
Prg Admin Spec,22.36
Prg Admin Spec,22.27
Prg Admin Spec,22.27
Prg Admin Spec,22.27
Prg Admin Spec,22.27
Prg Admin Spec,22.27
Prg Admin Spec,22.08
Prog Mgmt Spec,28.59
Prog Mgmt Spec,28.54
Prog Mgmt Spec,28.39
Prog Mgmt Spec,27.97
Prog Mgmt Spec,27.62
Prog Mgmt Spec,27.25
Prog Mgmt Spec,27.18
Prog Mgmt Spec,26.74
Prog Mgmt Spec,26.36
Prog Mgmt Spec,26.00
Prog Mgmt Spec,25.73
Prog Mgmt Spec,25.60
Prog Mgmt Spec,25.33
Prog Mgmt Spec,25.21
Prog Mgmt Spec,25.08
Prog Mgmt Spec,24.76
Prog Mgmt Spec,24.52
Prog Mgmt Spec,24.39
Prog Mgmt Spec,24.10
Prog Mgmt Spec,23.92
Prog Mgmt Spec,23.47
Prog Mgmt Spec,23.38
Prog Mgmt Spec,23.21
Prog Mgmt Spec,23.20
Prog Mgmt Spec,23.17
Prog Mgmt Spec,23.16
Prog Mgmt Spec,23.10
Prog Mgmt Spec,23.06
Prog Mgmt Spec,23.05
Prog Mgmt Spec,23.02
Prog Mgmt Spec,23.02
Prog Mgmt Spec,23.00
Prog Mgmt Spec,22.80
Prog Mgmt Spec,22.80
Prog Mgmt Spec,22.80
Prog Mgmt Spec,22.78
Prog Mgmt Spec,22.75
Prog Mgmt Spec,22.73
Prog Mgmt Spec,22.69
Prog Mgmt Spec,22.69
Prog Mgmt Spec,22.69
Prog Mgmt Spec,22.69
Prog Mgmt Spec,22.65
Prog Mgmt Spec,22.50
Prog Mgmt Spec,22.47
Prog Mgmt Spec,22.44
Prog Mgmt Spec,22.35
Prog Mgmt Spec,22.34
Prog Mgmt Spec,22.32
Prog Mgmt Spec,22.21
Prog Mgmt Spec,22.16
Prog Mgmt Spec,22.06
Prog Mgmt Spec,22.00
Prog Mgmt Spec,21.92
Prog Mgmt Spec,21.86
Prog Mgmt Spec,21.81
Prog Mgmt Spec,21.79
Prog Mgmt Spec,21.73
Prog Mgmt Spec,21.69
Prog Mgmt Spec,21.69
Prog Mgmt Spec,21.69
Prog Mgmt Spec,21.62
Prog Mgmt Spec,21.61
Prog Mgmt Spec,21.53
Prog Mgmt Spec,21.43
Prog Mgmt Spec,21.39
Prog Mgmt Spec,21.31
Prog Mgmt Spec,21.28
Prog Mgmt Spec,21.28
Prog Mgmt Spec,21.18
Prog Mgmt Spec,21.18
Prog Mgmt Spec,21.05
Prog Mgmt Spec,21.04
Prog Mgmt Spec,20.91
Prog Mgmt Spec,20.90
Prog Mgmt Spec,20.85
Prog Mgmt Spec,20.85
Prog Mgmt Spec,20.79
Prog Mgmt Spec,20.77
Prog Mgmt Spec,20.76
Prog Mgmt Spec,20.66
Prog Mgmt Spec,20.49
Prog Mgmt Spec,20.40
Prog Mgmt Spec,20.38
Prog Mgmt Spec,20.37
Prog Mgmt Spec,20.35
Prog Mgmt Spec,20.29
Prog Mgmt Spec,20.12
Prog Mgmt Spec,20.12
Prog Mgmt Spec,20.08
Prog Mgmt Spec,19.97
Prog Mgmt Spec,19.97
Prog Mgmt Spec,19.87
Prog Mgmt Spec,19.85
Prog Mgmt Spec,19.76
Prog Mgmt Spec,19.55
Prog Mgmt Spec,19.55
Prog Mgmt Spec,19.48
Prog Mgmt Spec,19.48
Prog Mgmt Spec,19.48
Prog Mgmt Spec,19.48
Pub Rel Spec,20.39
Sec Spec,20.16
Sec Spec,19.13
Secretary,18.29
Service Worker,13.76
Service Worker,13.71
Service Worker,13.71
Service Worker,13.42
Service Worker,13.42
Service Worker,13.42
Service Worker,13.15
Service Worker,13.15
Service Worker,12.83
Service Worker,12.64
Signage Tech II,19.97
Sport Turf Tech,21.79
Sport Turf Tech,20.56
Sport Turf Tech,20.55
Storekeeper I,17.42
Storekeeper I,16.38
Storekeeper I,14.76
Storekeeper I,14.59
Storekeeper I,14.42
Storekeeper I,14.27
Storekeeper I,14.07
Storekeeper I,14.07
Storekeeper I,14.07
Storekeeper I,14.07
Storekeeper I,14.07
Storekeeper I,14.07
Storekeeper I,14.07
Storekeeper I,14.07
Storekeeper II,19.55
Storekeeper II,17.87
Storekeeper II,17.60
Storekeeper II,17.37
Storekeeper II,17.14
Storekeeper II,16.76
Storekeeper II,16.72
Storekeeper II,16.49
Storekeeper II,16.48
Storekeeper II,16.19
Storekeeper II,16.18
Storekeeper II,16.18
Storekeeper II,16.13
Storekeeper II,15.55
Storekeeper II,15.55
Storekeeper III,24.93
Storekeeper III,22.61
Storekeeper III,22.15
Storekeeper III,20.91
Storekeeper III,20.25
Storekeeper III,19.80
Storekeeper III,19.56
Storekeeper III,19.04
Storekeeper III,18.97
Storekeeper III,18.64
Storekeeper III,18.32
Storekeeper III,18.32
Storekeeper III,18.22
Storekeeper III,18.22
Storekeeper III,18.16
Teaching Lab Tech,21.95
Teaching Lab Tech,20.91
Teaching Lab Tech,20.77
Univ Pol Off I,25.34
Univ Pol Off I,25.34
Univ Pol Off I,25.34
Univ Pol Off I,25.34
Univ Pol Off I,25.34
Univ Pol Off I,25.34
Univ Pol Off I,25.34
Univ Pol Off I,25.34
Univ Pol Off II,29.61
Univ Pol Off II,27.50
Univ Pol Off II,27.50
Univ Pol Off II,27.50
Univ Pol Off II,27.50
Univ Pol Off II,27.50
Univ Pol Off II,27.50
Univ Pol Off II,27.50
Univ Pol Off II,27.50
Univ Pol Off II,27.50
Univ Pol Off II,27.50
Univ Pol Off III,46.53
Univ Pol Off III,42.15
Univ Pol Off III,40.12
Univ Pol Off III,38.19
Univ Pol Off III,38.19
Univ Pol Off III,38.19
Univ Pol Off III,37.26
Univ Pol Off III,37.26
Univ Pol Off III,36.35
Univ Pol Off III,36.35
Univ Pol Off III,36.35
Univ Pol Off III,36.35
Univ Pol Off III,34.60
Univ Pol Off III,34.60
Univ Pol Off III,34.60
Univ Pol Off III,34.60
Univ Pol Off III,33.75
Univ Pol Off III,33.75
Univ Pol Off III,33.75
Univ Pol Off III,33.75
Univ Pol Off III,33.75
Univ Pol Off III,33.75
Univ Pol Off III,32.93
Univ Pol Off III,32.93
Univ Pol Off III,32.93
Univ Pol Off III,32.93
Univ Pol Off III,32.93
Univ Pol Off III,32.13
Univ Pol Off III,30.58
Univ Pol Off III,30.58
Univ Pol Off IV,43.53
Univ Pol Off IV,42.86
Univ Pol Off IV,42.47
Univ Pol Off IV,40.42
Univ Pol Off IV,39.80
Univ Pol Off IV,39.44
Univ Pol Off IV,39.44
Univ Pol Off IV,39.44
Univ Pol Off IV,37.54
Univ Pol Off IV,37.54
Univ Pol Off IV,37.54
Univ Pol Off IV,36.62
Univ Pol Off IV,36.62
Univ Pol Off IV,34.86
Univ Pol Off IV,33.18
